Count	Name	Author	Color	Comments	Drawing Revision Number	EdgeStyleId	FaceStyleId	File Accessed	File Created	File Last Saved By	File Location	File Modified	File Name	File Size	Height	Hyperlink	Hyperlink Base	Keywords	Layer	Linetype	Linetype Scale	Lineweight	Obliquing	Plot Style	Position X	Position Y	Position Z	Rotation	Style	Subject	Thickness	Title	Total Editing Time	Value	VisualStyleId	Width Factor
1	Text		green			(0)	(0)	15/05/2021 5:50:24 PM	15/05/2021 4:24:14 PM	USER	C:\Users\USER\Downloads\CHG\20190819 CHG2 hồ sơ TKTC phần ngầm phát hành thẩm tra\CHG 2 Ho so TKTC phan ngam phat hanh ngay 19.8.19 de tham tra\Ket cau\Acad	15/05/2021 5:43:30 PM	Mat bang cot.dwg	2604928	500.000				TEXT	ByLayer	1.000	ByLayer	0.00000	Color_3	-3735709.457	725262.438	0.000	0.00000	TTP-HelCon		0.000		28589	VA-7.5	(0)	1.000
1	Text		green			(0)	(0)	15/05/2021 5:50:24 PM	15/05/2021 4:24:14 PM	USER	C:\Users\USER\Downloads\CHG\20190819 CHG2 hồ sơ TKTC phần ngầm phát hành thẩm tra\CHG 2 Ho so TKTC phan ngam phat hanh ngay 19.8.19 de tham tra\Ket cau\Acad	15/05/2021 5:43:30 PM	Mat bang cot.dwg	2604928	500.000				TEXT	ByLayer	1.000	ByLayer	0.00000	Color_3	-3735709.457	717362.490	0.000	0.00000	TTP-HelCon		0.000		28589	VA-7.6	(0)	1.000
1	Text		green			(0)	(0)	15/05/2021 5:50:24 PM	15/05/2021 4:24:14 PM	USER	C:\Users\USER\Downloads\CHG\20190819 CHG2 hồ sơ TKTC phần ngầm phát hành thẩm tra\CHG 2 Ho so TKTC phan ngam phat hanh ngay 19.8.19 de tham tra\Ket cau\Acad	15/05/2021 5:43:30 PM	Mat bang cot.dwg	2604928	500.000				TEXT	ByLayer	1.000	ByLayer	0.00000	Color_3	-3727715.033	719038.575	0.000	0.00000	TTP-HelCon		0.000		28589	VA-8.9	(0)	1.000
1	Text		green			(0)	(0)	15/05/2021 5:50:24 PM	15/05/2021 4:24:14 PM	USER	C:\Users\USER\Downloads\CHG\20190819 CHG2 hồ sơ TKTC phần ngầm phát hành thẩm tra\CHG 2 Ho so TKTC phan ngam phat hanh ngay 19.8.19 de tham tra\Ket cau\Acad	15/05/2021 5:43:30 PM	Mat bang cot.dwg	2604928	500.000				TEXT	ByLayer	1.000	ByLayer	0.00000	Color_3	-3727715.033	725262.438	0.000	0.00000	TTP-HelCon		0.000		28589	VA-8.8	(0)	1.000
1	Text		green			(0)	(0)	15/05/2021 5:50:24 PM	15/05/2021 4:24:14 PM	USER	C:\Users\USER\Downloads\CHG\20190819 CHG2 hồ sơ TKTC phần ngầm phát hành thẩm tra\CHG 2 Ho so TKTC phan ngam phat hanh ngay 19.8.19 de tham tra\Ket cau\Acad	15/05/2021 5:43:30 PM	Mat bang cot.dwg	2604928	500.000				TEXT	ByLayer	1.000	ByLayer	0.00000	Color_3	-3747873.168	722919.808	0.000	0.00000	TTP-HelCon		0.000		28589	VA-4.7	(0)	1.000
1	Text		green			(0)	(0)	15/05/2021 5:50:24 PM	15/05/2021 4:24:14 PM	USER	C:\Users\USER\Downloads\CHG\20190819 CHG2 hồ sơ TKTC phần ngầm phát hành thẩm tra\CHG 2 Ho so TKTC phan ngam phat hanh ngay 19.8.19 de tham tra\Ket cau\Acad	15/05/2021 5:43:30 PM	Mat bang cot.dwg	2604928	500.000				TEXT	ByLayer	1.000	ByLayer	0.00000	Color_3	-3746704.431	710362.393	0.000	0.00000	TTP-HelCon		0.000		28589	VA-5.1	(0)	1.000
1	Text		green			(0)	(0)	15/05/2021 5:50:24 PM	15/05/2021 4:24:14 PM	USER	C:\Users\USER\Downloads\CHG\20190819 CHG2 hồ sơ TKTC phần ngầm phát hành thẩm tra\CHG 2 Ho so TKTC phan ngam phat hanh ngay 19.8.19 de tham tra\Ket cau\Acad	15/05/2021 5:43:30 PM	Mat bang cot.dwg	2604928	500.000				TEXT	ByLayer	1.000	ByLayer	0.00000	Color_3	-3747873.168	726316.529	0.000	0.00000	TTP-HelCon		0.000		28589	VA-4.6	(0)	1.000
1	Text		green			(0)	(0)	15/05/2021 5:50:24 PM	15/05/2021 4:24:14 PM	USER	C:\Users\USER\Downloads\CHG\20190819 CHG2 hồ sơ TKTC phần ngầm phát hành thẩm tra\CHG 2 Ho so TKTC phan ngam phat hanh ngay 19.8.19 de tham tra\Ket cau\Acad	15/05/2021 5:43:30 PM	Mat bang cot.dwg	2604928	500.000				TEXT	ByLayer	1.000	ByLayer	0.00000	Color_3	-3747873.168	716877.875	0.000	0.00000	TTP-HelCon		0.000		28589	VA-4.8	(0)	1.000
1	Text		green			(0)	(0)	15/05/2021 5:50:24 PM	15/05/2021 4:24:14 PM	USER	C:\Users\USER\Downloads\CHG\20190819 CHG2 hồ sơ TKTC phần ngầm phát hành thẩm tra\CHG 2 Ho so TKTC phan ngam phat hanh ngay 19.8.19 de tham tra\Ket cau\Acad	15/05/2021 5:43:30 PM	Mat bang cot.dwg	2604928	500.000				TEXT	ByLayer	1.000	ByLayer	0.00000	Color_3	-3735279.582	700768.076	0.000	90.00000	TTP-HelCon		0.000		28589	VA-8.11	(0)	1.000
1	Text		green			(0)	(0)	15/05/2021 5:50:24 PM	15/05/2021 4:24:14 PM	USER	C:\Users\USER\Downloads\CHG\20190819 CHG2 hồ sơ TKTC phần ngầm phát hành thẩm tra\CHG 2 Ho so TKTC phan ngam phat hanh ngay 19.8.19 de tham tra\Ket cau\Acad	15/05/2021 5:43:30 PM	Mat bang cot.dwg	2604928	500.000				TEXT	ByLayer	1.000	ByLayer	0.00000	Color_3	-3730182.578	700768.076	0.000	90.00000	TTP-HelCon		0.000		28589	VA-8.12	(0)	1.000
1	Text		green			(0)	(0)	15/05/2021 5:50:24 PM	15/05/2021 4:24:14 PM	USER	C:\Users\USER\Downloads\CHG\20190819 CHG2 hồ sơ TKTC phần ngầm phát hành thẩm tra\CHG 2 Ho so TKTC phan ngam phat hanh ngay 19.8.19 de tham tra\Ket cau\Acad	15/05/2021 5:43:30 PM	Mat bang cot.dwg	2604928	500.000				TEXT	ByLayer	1.000	ByLayer	0.00000	Color_3	-3746704.431	706673.185	0.000	0.00000	TTP-HelCon		0.000		28589	VA-6	(0)	1.000
1	Text		green			(0)	(0)	15/05/2021 5:50:24 PM	15/05/2021 4:24:14 PM	USER	C:\Users\USER\Downloads\CHG\20190819 CHG2 hồ sơ TKTC phần ngầm phát hành thẩm tra\CHG 2 Ho so TKTC phan ngam phat hanh ngay 19.8.19 de tham tra\Ket cau\Acad	15/05/2021 5:43:30 PM	Mat bang cot.dwg	2604928	500.000				TEXT	ByLayer	1.000	ByLayer	0.00000	Color_3	-3746704.431	699470.867	0.000	0.00000	TTP-HelCon		0.000		28589	VA-5.2	(0)	1.000
1	Text		magenta			(0)	(0)	15/05/2021 5:50:24 PM	15/05/2021 4:24:14 PM	USER	C:\Users\USER\Downloads\CHG\20190819 CHG2 hồ sơ TKTC phần ngầm phát hành thẩm tra\CHG 2 Ho so TKTC phan ngam phat hanh ngay 19.8.19 de tham tra\Ket cau\Acad	15/05/2021 5:43:30 PM	Mat bang cot.dwg	2604928	500.000				TEXT	ByLayer	1.000	ByLayer	0.00000	Color_6	-3686990.134	766751.199	0.000	0.00000	TTP-HelCon		0.000		28589	C4.25	(0)	1.000
