Count	Name	Area	Author	Closed	Color	Comments	Drawing Revision Number	EdgeStyleId	FaceStyleId	File Accessed	File Created	File Last Saved By	File Location	File Modified	File Name	File Size	Global Width	Hyperlink	Hyperlink Base	Keywords	Layer	Length	Linetype	Linetype Scale	Lineweight	Material	Plot Style	Subject	Thickness	Title	Total Editing Time	VisualStyleId	Height	Obliquing	Position X	Position Y	Position Z	Rotation	Style	Value	Width Factor	Angle	Associative	BackgroundColor	Double	Origin X	Origin Y	Pattern Name	Scale	Spacing	Type	Center X	Center Y	Center Z	Circumference	Diameter	Radius	Angle1	Delta X	Delta Y	Delta Z	End X	End Y	End Z	Start X	Start Y	Start Z	Dim Style	DynamicDimension	TextDefinedSize	Constant	Invisible	Lock Position	Preset	Prompt	Tag	Verify
1	Text				ByLayer			(0)	(0)	10/05/2021 5:46:19 PM	07/05/2021 9:35:31 PM	USER	C:\Users\USER\Downloads\CHG\old\cad	10/05/2021 5:40:08 PM	Mat bang dam san H2.dwg	1352512					TEXT P Y		ByLayer	1.00000	ByLayer		ByLayer		0.00000		3873447	(0)	500.00000	0.00000	2788879.90045	-479886.04906	0.00000	90.00000	TTP-HelCon	DH2-Y-37(700x2650)	1.00000																																				
1	Text				ByLayer			(0)	(0)	10/05/2021 5:46:19 PM	07/05/2021 9:35:31 PM	USER	C:\Users\USER\Downloads\CHG\old\cad	10/05/2021 5:40:08 PM	Mat bang dam san H2.dwg	1352512					TEXT P Y		ByLayer	1.00000	ByLayer		ByLayer		0.00000		3873447	(0)	500.00000	0.00000	2753151.57145	-467520.06162	0.00000	90.00000	TTP-HelCon	DH2-Y-15(700x1900)	1.00000																																				
1	Text				ByLayer			(0)	(0)	10/05/2021 5:46:19 PM	07/05/2021 9:35:31 PM	USER	C:\Users\USER\Downloads\CHG\old\cad	10/05/2021 5:40:08 PM	Mat bang dam san H2.dwg	1352512					TEXT P Y		ByLayer	1.00000	ByLayer		ByLayer		0.00000		3873447	(0)	500.00000	0.00000	2753246.15332	-476518.85909	0.00000	90.00000	TTP-HelCon	DH2-Y-15(700x1900)	1.00000																																				
1	Text				ByLayer			(0)	(0)	10/05/2021 5:46:19 PM	07/05/2021 9:35:31 PM	USER	C:\Users\USER\Downloads\CHG\old\cad	10/05/2021 5:40:08 PM	Mat bang dam san H2.dwg	1352512					TEXT P Y		ByLayer	1.00000	ByLayer		ByLayer		0.00000		3873447	(0)	500.00000	0.00000	2771213.60815	-461315.51339	0.00000	90.00000	TTP-HelCon	DH2-Y-28(600x1000)	1.00000																																				
1	Text				ByLayer			(0)	(0)	10/05/2021 5:46:19 PM	07/05/2021 9:35:31 PM	USER	C:\Users\USER\Downloads\CHG\old\cad	10/05/2021 5:40:08 PM	Mat bang dam san H2.dwg	1352512					TEXT P Y		ByLayer	1.00000	ByLayer		ByLayer		0.00000		3873447	(0)	500.00000	0.00000	2799225.79545	-455361.60345	0.00000	90.00000	TTP-HelCon	DH2-Y-38(1300x1000)	1.00000																																				
1	Text				ByLayer			(0)	(0)	10/05/2021 5:46:19 PM	07/05/2021 9:35:31 PM	USER	C:\Users\USER\Downloads\CHG\old\cad	10/05/2021 5:40:08 PM	Mat bang dam san H2.dwg	1352512					TEXT P Y		ByLayer	1.00000	ByLayer		ByLayer		0.00000		3873447	(0)	500.00000	0.00000	2799225.79545	-466959.12045	0.00000	90.00000	TTP-HelCon	DH2-Y-38	1.00000																																				
1	Text				ByLayer			(0)	(0)	10/05/2021 5:46:19 PM	07/05/2021 9:35:31 PM	USER	C:\Users\USER\Downloads\CHG\old\cad	10/05/2021 5:40:08 PM	Mat bang dam san H2.dwg	1352512					TEXT P Y		ByLayer	1.00000	ByLayer		ByLayer		0.00000		3873447	(0)	500.00000	0.00000	2799225.79545	-461745.33745	0.00000	90.00000	TTP-HelCon	DH2-Y-38	1.00000																																				
1	Text				ByLayer			(0)	(0)	10/05/2021 5:46:19 PM	07/05/2021 9:35:31 PM	USER	C:\Users\USER\Downloads\CHG\old\cad	10/05/2021 5:40:08 PM	Mat bang dam san H2.dwg	1352512					TEXT P Y		ByLayer	1.00000	ByLayer		ByLayer		0.00000		3873447	(0)	500.00000	0.00000	2781251.84769	-518889.45463	0.00000	90.00000	TTP-HelCon	DH2-Y-36(700x2650)	1.00000																																				
1	Text				ByLayer			(0)	(0)	10/05/2021 5:46:19 PM	07/05/2021 9:35:31 PM	USER	C:\Users\USER\Downloads\CHG\old\cad	10/05/2021 5:40:08 PM	Mat bang dam san H2.dwg	1352512					TEXT P Y		ByLayer	1.00000	ByLayer		ByLayer		0.00000		3873447	(0)	500.00000	0.00000	2790789.79315	-518626.85135	0.00000	90.00000	TTP-HelCon	DH2-Y-37(700x2650)	1.00000																																				
1	Text				ByLayer			(0)	(0)	10/05/2021 5:46:19 PM	07/05/2021 9:35:31 PM	USER	C:\Users\USER\Downloads\CHG\old\cad	10/05/2021 5:40:08 PM	Mat bang dam san H2.dwg	1352512					TEXT P Y		ByLayer	1.00000	ByLayer		ByLayer		0.00000		3873447	(0)	500.00000	0.00000	2783938.47295	-455361.60345	0.00000	90.00000	TTP-HelCon	DH2-Y-2(700x1900)	1.00000																																				
1	Text				ByLayer			(0)	(0)	10/05/2021 5:46:19 PM	07/05/2021 9:35:31 PM	USER	C:\Users\USER\Downloads\CHG\old\cad	10/05/2021 5:40:08 PM	Mat bang dam san H2.dwg	1352512					TEXT P Y		ByLayer	1.00000	ByLayer		ByLayer		0.00000		3873447	(0)	500.00000	0.00000	2782457.17373	-616605.97687	0.00000	90.00000	TTP-HelCon	DH2-Y-31(700x1900)	1.00000																																				
1	Text				ByLayer			(0)	(0)	10/05/2021 5:46:19 PM	07/05/2021 9:35:31 PM	USER	C:\Users\USER\Downloads\CHG\old\cad	10/05/2021 5:40:08 PM	Mat bang dam san H2.dwg	1352512					TEXT P Y		ByLayer	1.00000	ByLayer		ByLayer		0.00000		3873447	(0)	500.00000	0.00000	2782652.75267	-605503.36731	0.00000	90.00000	TTP-HelCon	DH2-Y-31(700x1900)	1.00000																																				
1	Text				ByLayer			(0)	(0)	10/05/2021 5:46:19 PM	07/05/2021 9:35:31 PM	USER	C:\Users\USER\Downloads\CHG\old\cad	10/05/2021 5:40:08 PM	Mat bang dam san H2.dwg	1352512					TEXT P Y		ByLayer	1.00000	ByLayer		ByLayer		0.00000		3873447	(0)	500.00000	0.00000	2749279.34088	-595686.39487	0.00000	90.00000	TTP-HelCon	DH2-Y-26(700x1900)	1.00000																																				
1	Text				ByLayer			(0)	(0)	10/05/2021 5:46:19 PM	07/05/2021 9:35:31 PM	USER	C:\Users\USER\Downloads\CHG\old\cad	10/05/2021 5:40:08 PM	Mat bang dam san H2.dwg	1352512					TEXT P Y		ByLayer	1.00000	ByLayer		ByLayer		0.00000		3873447	(0)	500.00000	0.00000	2793965.96594	-605682.06487	0.00000	90.00000	TTP-HelCon	DH2-Y-21(700x1600)	1.00000																																				
1	Text				ByLayer			(0)	(0)	10/05/2021 5:46:19 PM	07/05/2021 9:35:31 PM	USER	C:\Users\USER\Downloads\CHG\old\cad	10/05/2021 5:40:08 PM	Mat bang dam san H2.dwg	1352512					TEXT P Y		ByLayer	1.00000	ByLayer		ByLayer		0.00000		3873447	(0)	500.00000	0.00000	2787456.34023	-616605.97687	0.00000	90.00000	TTP-HelCon	DH2-Y-31(700x1900)	1.00000																																				
1	Text				ByLayer			(0)	(0)	10/05/2021 5:46:19 PM	07/05/2021 9:35:31 PM	USER	C:\Users\USER\Downloads\CHG\old\cad	10/05/2021 5:40:08 PM	Mat bang dam san H2.dwg	1352512					TEXT P Y		ByLayer	1.00000	ByLayer		ByLayer		0.00000		3873447	(0)	500.00000	0.00000	2787596.03975	-605503.36731	0.00000	90.00000	TTP-HelCon	DH2-Y-31(700x1900)	1.00000																																				
1	Text				ByLayer			(0)	(0)	10/05/2021 5:46:19 PM	07/05/2021 9:35:31 PM	USER	C:\Users\USER\Downloads\CHG\old\cad	10/05/2021 5:40:08 PM	Mat bang dam san H2.dwg	1352512					TEXT P Y		ByLayer	1.00000	ByLayer		ByLayer		0.00000		3873447	(0)	500.00000	0.00000	2768100.47230	-595686.39487	0.00000	90.00000	TTP-HelCon	DH2-Y-9(700x1900)	1.00000																																				
1	Text				ByLayer			(0)	(0)	10/05/2021 5:46:19 PM	07/05/2021 9:35:31 PM	USER	C:\Users\USER\Downloads\CHG\old\cad	10/05/2021 5:40:08 PM	Mat bang dam san H2.dwg	1352512					TEXT P Y		ByLayer	1.00000	ByLayer		ByLayer		0.00000		3873447	(0)	500.00000	0.00000	2739867.87788	-605581.19487	0.00000	90.00000	TTP-HelCon	DH2-Y-18(1300x1000)	1.00000																																				
1	Text				ByLayer			(0)	(0)	10/05/2021 5:46:19 PM	07/05/2021 9:35:31 PM	USER	C:\Users\USER\Downloads\CHG\old\cad	10/05/2021 5:40:08 PM	Mat bang dam san H2.dwg	1352512					TEXT P Y		ByLayer	1.00000	ByLayer		ByLayer		0.00000		3873447	(0)	500.00000	0.00000	2772057.71280	-595686.39487	0.00000	90.00000	TTP-HelCon	DH2-Y-26(700x1900)	1.00000																																				
1	Text				ByLayer			(0)	(0)	10/05/2021 5:46:19 PM	07/05/2021 9:35:31 PM	USER	C:\Users\USER\Downloads\CHG\old\cad	10/05/2021 5:40:08 PM	Mat bang dam san H2.dwg	1352512					TEXT P Y		ByLayer	1.00000	ByLayer		ByLayer		0.00000		3873447	(0)	500.00000	0.00000	2753143.93338	-595686.39487	0.00000	90.00000	TTP-HelCon	DH2-Y-25(700x1900)	1.00000																																				
1	Text				ByLayer			(0)	(0)	10/05/2021 5:46:19 PM	07/05/2021 9:35:31 PM	USER	C:\Users\USER\Downloads\CHG\old\cad	10/05/2021 5:40:08 PM	Mat bang dam san H2.dwg	1352512					TEXT P Y		ByLayer	1.00000	ByLayer		ByLayer		0.00000		3873447	(0)	500.00000	0.00000	2756379.78088	-595686.39487	0.00000	90.00000	TTP-HelCon	DH2-Y-25(700x1900)	1.00000																																				
1	Text				ByLayer			(0)	(0)	10/05/2021 5:46:19 PM	07/05/2021 9:35:31 PM	USER	C:\Users\USER\Downloads\CHG\old\cad	10/05/2021 5:40:08 PM	Mat bang dam san H2.dwg	1352512					TEXT P Y		ByLayer	1.00000	ByLayer		ByLayer		0.00000		3873447	(0)	500.00000	0.00000	2762437.55030	-595686.39487	0.00000	90.00000	TTP-HelCon	DH2-Y-9(700x1900)	1.00000																																				
1	Text				ByLayer			(0)	(0)	10/05/2021 5:46:19 PM	07/05/2021 9:35:31 PM	USER	C:\Users\USER\Downloads\CHG\old\cad	10/05/2021 5:40:08 PM	Mat bang dam san H2.dwg	1352512					TEXT P Y		ByLayer	1.00000	ByLayer		ByLayer		0.00000		3873447	(0)	500.00000	0.00000	2793798.32573	-616605.97687	0.00000	90.00000	TTP-HelCon	DH2-Y-21(700x1600)	1.00000																																				
1	Text				ByLayer			(0)	(0)	10/05/2021 5:46:19 PM	07/05/2021 9:35:31 PM	USER	C:\Users\USER\Downloads\CHG\old\cad	10/05/2021 5:40:08 PM	Mat bang dam san H2.dwg	1352512					TEXT P Y		ByLayer	1.00000	ByLayer		ByLayer		0.00000		3873447	(0)	500.00000	0.00000	2759430.78923	-605682.06487	0.00000	90.00000	TTP-HelCon	DH2-Y-23(700x1900)	1.00000																																				
1	Text				ByLayer			(0)	(0)	10/05/2021 5:46:19 PM	07/05/2021 9:35:31 PM	USER	C:\Users\USER\Downloads\CHG\old\cad	10/05/2021 5:40:08 PM	Mat bang dam san H2.dwg	1352512					TEXT P Y		ByLayer	1.00000	ByLayer		ByLayer		0.00000		3873447	(0)	500.00000	0.00000	2762833.94473	-616605.97687	0.00000	90.00000	TTP-HelCon	DH2-Y-23(700x1900)	1.00000																																				
1	Text				ByLayer			(0)	(0)	10/05/2021 5:46:19 PM	07/05/2021 9:35:31 PM	USER	C:\Users\USER\Downloads\CHG\old\cad	10/05/2021 5:40:08 PM	Mat bang dam san H2.dwg	1352512					TEXT P Y		ByLayer	1.00000	ByLayer		ByLayer		0.00000		3873447	(0)	500.00000	0.00000	2762833.94473	-605682.06487	0.00000	90.00000	TTP-HelCon	DH2-Y-23(700x1900)	1.00000																																				
1	Text				ByLayer			(0)	(0)	10/05/2021 5:46:19 PM	07/05/2021 9:35:31 PM	USER	C:\Users\USER\Downloads\CHG\old\cad	10/05/2021 5:40:08 PM	Mat bang dam san H2.dwg	1352512					TEXT P Y		ByLayer	1.00000	ByLayer		ByLayer		0.00000		3873447	(0)	500.00000	0.00000	2751112.28869	-616605.97687	0.00000	90.00000	TTP-HelCon	DH2-Y-23(700x1900)	1.00000																																				
1	Text				ByLayer			(0)	(0)	10/05/2021 5:46:19 PM	07/05/2021 9:35:31 PM	USER	C:\Users\USER\Downloads\CHG\old\cad	10/05/2021 5:40:08 PM	Mat bang dam san H2.dwg	1352512					TEXT P Y		ByLayer	1.00000	ByLayer		ByLayer		0.00000		3873447	(0)	500.00000	0.00000	2751112.28869	-605682.06487	0.00000	90.00000	TTP-HelCon	DH2-Y-23(700x1900)	1.00000																																				
1	Text				ByLayer			(0)	(0)	10/05/2021 5:46:19 PM	07/05/2021 9:35:31 PM	USER	C:\Users\USER\Downloads\CHG\old\cad	10/05/2021 5:40:08 PM	Mat bang dam san H2.dwg	1352512					TEXT P Y		ByLayer	1.00000	ByLayer		ByLayer		0.00000		3873447	(0)	500.00000	0.00000	2759430.78923	-616605.97687	0.00000	90.00000	TTP-HelCon	DH2-Y-23(700x1900)	1.00000																																				
1	Text				ByLayer			(0)	(0)	10/05/2021 5:46:19 PM	07/05/2021 9:35:31 PM	USER	C:\Users\USER\Downloads\CHG\old\cad	10/05/2021 5:40:08 PM	Mat bang dam san H2.dwg	1352512					TEXT P Y		ByLayer	1.00000	ByLayer		ByLayer		0.00000		3873447	(0)	500.00000	0.00000	2772822.26573	-605682.06487	0.00000	90.00000	TTP-HelCon	DH2-Y-23(700x1900)	1.00000																																				
1	Text				ByLayer			(0)	(0)	10/05/2021 5:46:19 PM	07/05/2021 9:35:31 PM	USER	C:\Users\USER\Downloads\CHG\old\cad	10/05/2021 5:40:08 PM	Mat bang dam san H2.dwg	1352512					TEXT P Y		ByLayer	1.00000	ByLayer		ByLayer		0.00000		3873447	(0)	500.00000	0.00000	2776352.14673	-616605.97687	0.00000	90.00000	TTP-HelCon	DH2-Y-23(700x1900)	1.00000																																				
1	Text				ByLayer			(0)	(0)	10/05/2021 5:46:19 PM	07/05/2021 9:35:31 PM	USER	C:\Users\USER\Downloads\CHG\old\cad	10/05/2021 5:40:08 PM	Mat bang dam san H2.dwg	1352512					TEXT P Y		ByLayer	1.00000	ByLayer		ByLayer		0.00000		3873447	(0)	500.00000	0.00000	2776631.54578	-605682.06487	0.00000	90.00000	TTP-HelCon	DH2-Y-23(700x1900)	1.00000																																				
1	Text				ByLayer			(0)	(0)	10/05/2021 5:46:19 PM	07/05/2021 9:35:31 PM	USER	C:\Users\USER\Downloads\CHG\old\cad	10/05/2021 5:40:08 PM	Mat bang dam san H2.dwg	1352512					TEXT P Y		ByLayer	1.00000	ByLayer		ByLayer		0.00000		3873447	(0)	500.00000	0.00000	2766782.03373	-616605.97687	0.00000	90.00000	TTP-HelCon	DH2-Y-23(700x1900)	1.00000																																				
1	Text				ByLayer			(0)	(0)	10/05/2021 5:46:19 PM	07/05/2021 9:35:31 PM	USER	C:\Users\USER\Downloads\CHG\old\cad	10/05/2021 5:40:08 PM	Mat bang dam san H2.dwg	1352512					TEXT P Y		ByLayer	1.00000	ByLayer		ByLayer		0.00000		3873447	(0)	500.00000	0.00000	2766782.03373	-605682.06487	0.00000	90.00000	TTP-HelCon	DH2-Y-23(700x1900)	1.00000																																				
1	Text				ByLayer			(0)	(0)	10/05/2021 5:46:19 PM	07/05/2021 9:35:31 PM	USER	C:\Users\USER\Downloads\CHG\old\cad	10/05/2021 5:40:08 PM	Mat bang dam san H2.dwg	1352512					TEXT P Y		ByLayer	1.00000	ByLayer		ByLayer		0.00000		3873447	(0)	500.00000	0.00000	2772822.26573	-616605.97687	0.00000	90.00000	TTP-HelCon	DH2-Y-23(700x1900)	1.00000																																				
1	Text				ByLayer			(0)	(0)	10/05/2021 5:46:19 PM	07/05/2021 9:35:31 PM	USER	C:\Users\USER\Downloads\CHG\old\cad	10/05/2021 5:40:08 PM	Mat bang dam san H2.dwg	1352512					TEXT P Y		ByLayer	1.00000	ByLayer		ByLayer		0.00000		3873447	(0)	500.00000	0.00000	2762647.55396	-475862.90795	0.00000	90.00000	TTP-HelCon	DH2-Y-28(600x1000)	1.00000																																				
1	Text				ByLayer			(0)	(0)	10/05/2021 5:46:19 PM	07/05/2021 9:35:31 PM	USER	C:\Users\USER\Downloads\CHG\old\cad	10/05/2021 5:40:08 PM	Mat bang dam san H2.dwg	1352512					TEXT P X		ByLayer	1.00000	ByLayer		ByLayer		0.00000		3873447	(0)	500.00000	0.00000	2765580.43813	-583105.93533	4036.07119	90.00000	TTP-HelCon	DAÕY ÑOÅ SAU	1.00000																																				
1	Text				ByLayer			(0)	(0)	10/05/2021 5:46:19 PM	07/05/2021 9:35:31 PM	USER	C:\Users\USER\Downloads\CHG\old\cad	10/05/2021 5:40:08 PM	Mat bang dam san H2.dwg	1352512					TEXT P X		ByLayer	1.00000	ByLayer		ByLayer		0.00000		3873447	(0)	500.00000	0.00000	2715783.80449	-468322.55510	0.00000	0.00000	TTP-HelCon	DH2-X-8(700x2650)	1.00000																																				
1	Text				ByLayer			(0)	(0)	10/05/2021 5:46:19 PM	07/05/2021 9:35:31 PM	USER	C:\Users\USER\Downloads\CHG\old\cad	10/05/2021 5:40:08 PM	Mat bang dam san H2.dwg	1352512					TEXT P Y		ByLayer	1.00000	ByLayer		ByLayer		0.00000		3873447	(0)	500.00000	0.00000	2799394.31445	-543525.62847	0.00000	90.00000	TTP-HelCon	DH2-Y-34(1300x1000)	1.00000																																				
1	Text				ByLayer			(0)	(0)	10/05/2021 5:46:19 PM	07/05/2021 9:35:31 PM	USER	C:\Users\USER\Downloads\CHG\old\cad	10/05/2021 5:40:08 PM	Mat bang dam san H2.dwg	1352512					TEXT P X		ByLayer	1.00000	ByLayer		ByLayer		0.00000		3873447	(0)	500.00000	0.00000	2729164.27977	-498094.58242	4036.07119	0.00000	TTP-HelCon	DAÕY ÑOÅ SAU	1.00000																																				
1	Text				ByLayer			(0)	(0)	10/05/2021 5:46:19 PM	07/05/2021 9:35:31 PM	USER	C:\Users\USER\Downloads\CHG\old\cad	10/05/2021 5:40:08 PM	Mat bang dam san H2.dwg	1352512					TEXT P X		ByLayer	1.00000	ByLayer		ByLayer		0.00000		3873447	(0)	500.00000	0.00000	2768216.37462	-496454.86781	4036.07119	0.00000	TTP-HelCon	DAÕY ÑOÅ SAU	1.00000																																				
1	Text				ByLayer			(0)	(0)	10/05/2021 5:46:19 PM	07/05/2021 9:35:31 PM	USER	C:\Users\USER\Downloads\CHG\old\cad	10/05/2021 5:40:08 PM	Mat bang dam san H2.dwg	1352512					TEXT P X		ByLayer	1.00000	ByLayer		ByLayer		0.00000		3873447	(0)	500.00000	0.00000	2758608.36726	-490305.36867	4036.07119	90.00000	TTP-HelCon	DAÕY ÑOÅ SAU	1.00000																																				
1	Text				ByLayer			(0)	(0)	10/05/2021 5:46:19 PM	07/05/2021 9:35:31 PM	USER	C:\Users\USER\Downloads\CHG\old\cad	10/05/2021 5:40:08 PM	Mat bang dam san H2.dwg	1352512					TEXT P Y		ByLayer	1.00000	ByLayer		ByLayer		0.00000		3873447	(0)	500.00000	0.00000	2724003.79925	-477310.04178	0.00000	90.00000	TTP-HelCon	700x2650	1.00000																																				
1	Text				ByLayer			(0)	(0)	10/05/2021 5:46:19 PM	07/05/2021 9:35:31 PM	USER	C:\Users\USER\Downloads\CHG\old\cad	10/05/2021 5:40:08 PM	Mat bang dam san H2.dwg	1352512					TEXT P Y		ByLayer	1.00000	ByLayer		ByLayer		0.00000		3873447	(0)	500.00000	0.00000	2724003.79926	-472905.65806	0.00000	90.00000	TTP-HelCon	1300x2650	1.00000																																				
1	Text				ByLayer			(0)	(0)	10/05/2021 5:46:19 PM	07/05/2021 9:35:31 PM	USER	C:\Users\USER\Downloads\CHG\old\cad	10/05/2021 5:40:08 PM	Mat bang dam san H2.dwg	1352512					TEXT P Y		ByLayer	1.00000	ByLayer		ByLayer		0.00000		3873447	(0)	500.00000	0.00000	2716107.23315	-455511.50174	0.00000	90.00000	TTP-HelCon	DH2-Y-1(700x1900)	1.00000																																				
1	Text				ByLayer			(0)	(0)	10/05/2021 5:46:19 PM	07/05/2021 9:35:31 PM	USER	C:\Users\USER\Downloads\CHG\old\cad	10/05/2021 5:40:08 PM	Mat bang dam san H2.dwg	1352512					TEXT P Y		ByLayer	1.00000	ByLayer		ByLayer		0.00000		3873447	(0)	500.00000	0.00000	2701962.52388	-485839.12346	0.00000	90.00000	TTP-HelCon	DH2-Y-5(1300x1000)	1.00000																																				
1	Text				ByLayer			(0)	(0)	10/05/2021 5:46:19 PM	07/05/2021 9:35:31 PM	USER	C:\Users\USER\Downloads\CHG\old\cad	10/05/2021 5:40:08 PM	Mat bang dam san H2.dwg	1352512					TEXT P Y		ByLayer	1.00000	ByLayer		ByLayer		0.00000		3873447	(0)	500.00000	0.00000	2707109.22819	-455511.50178	0.00000	90.00000	TTP-HelCon	DH2-Y-2(700x1900)	1.00000																																				
1	Text				ByLayer			(0)	(0)	10/05/2021 5:46:19 PM	07/05/2021 9:35:31 PM	USER	C:\Users\USER\Downloads\CHG\old\cad	10/05/2021 5:40:08 PM	Mat bang dam san H2.dwg	1352512					TEXT P Y		ByLayer	1.00000	ByLayer		ByLayer		0.00000		3873447	(0)	500.00000	0.00000	2712159.22820	-455511.50174	0.00000	90.00000	TTP-HelCon	DH2-Y-2(700x1900)	1.00000																																				
1	Text				ByLayer			(0)	(0)	10/05/2021 5:46:19 PM	07/05/2021 9:35:31 PM	USER	C:\Users\USER\Downloads\CHG\old\cad	10/05/2021 5:40:08 PM	Mat bang dam san H2.dwg	1352512					TEXT P X		ByLayer	1.00000	ByLayer		ByLayer		0.00000		3873447	(0)	500.00000	0.00000	2729154.22581	-563284.16891	0.00000	359.99941	TTP-HelCon	B1	1.00000																																				
1	Text				ByLayer			(0)	(0)	10/05/2021 5:46:19 PM	07/05/2021 9:35:31 PM	USER	C:\Users\USER\Downloads\CHG\old\cad	10/05/2021 5:40:08 PM	Mat bang dam san H2.dwg	1352512					TEXT P X		ByLayer	1.00000	ByLayer		ByLayer		0.00000		3873447	(0)	500.00000	0.00000	2814761.18255	-507839.13352	0.00000	0.00000	TTP-HelCon	MAÏCH NGÖØNG THI COÂNG	1.00000																																				
1	Text				ByLayer			(0)	(0)	10/05/2021 5:46:19 PM	07/05/2021 9:35:31 PM	USER	C:\Users\USER\Downloads\CHG\old\cad	10/05/2021 5:40:08 PM	Mat bang dam san H2.dwg	1352512					TEXT P X		ByLayer	1.00000	ByLayer		ByLayer		0.00000		3873447	(0)	500.00000	0.00000	2809035.91566	-485354.94039	0.00000	90.00000	TTP-HelCon	VH-2	1.00000																																				
1	Text				ByLayer			(0)	(0)	10/05/2021 5:46:19 PM	07/05/2021 9:35:31 PM	USER	C:\Users\USER\Downloads\CHG\old\cad	10/05/2021 5:40:08 PM	Mat bang dam san H2.dwg	1352512					TEXT P X		ByLayer	1.00000	ByLayer		ByLayer		0.00000		3873447	(0)	500.00000	0.00000	2809083.55446	-590479.12548	0.00000	90.00000	TTP-HelCon	VH-1	1.00000																																				
1	Text				ByLayer			(0)	(0)	10/05/2021 5:46:19 PM	07/05/2021 9:35:31 PM	USER	C:\Users\USER\Downloads\CHG\old\cad	10/05/2021 5:40:08 PM	Mat bang dam san H2.dwg	1352512					TEXT P X		ByLayer	1.00000	ByLayer		ByLayer		0.00000		3873447	(0)	500.00000	0.00000	2796258.31630	-617404.73482	0.00000	0.00000	TTP-HelCon	7	1.00000																																				
1	Text				ByLayer			(0)	(0)	10/05/2021 5:46:19 PM	07/05/2021 9:35:31 PM	USER	C:\Users\USER\Downloads\CHG\old\cad	10/05/2021 5:40:08 PM	Mat bang dam san H2.dwg	1352512					TEXT P X		ByLayer	1.00000	ByLayer		ByLayer		0.00000		3873447	(0)	500.00000	0.00000	2798003.79026	-617404.73482	0.00000	0.00000	TTP-HelCon	7	1.00000																																				
1	Text				ByLayer			(0)	(0)	10/05/2021 5:46:19 PM	07/05/2021 9:35:31 PM	USER	C:\Users\USER\Downloads\CHG\old\cad	10/05/2021 5:40:08 PM	Mat bang dam san H2.dwg	1352512					TEXT P X		ByLayer	1.00000	ByLayer		ByLayer		0.00000		3873447	(0)	500.00000	0.00000	2785928.13816	-554539.10553	0.00000	0.00000	TTP-HelCon	MAÏCH NGÖØNG THI COÂNG	1.00000																																				
1	Text				ByLayer			(0)	(0)	10/05/2021 5:46:19 PM	07/05/2021 9:35:31 PM	USER	C:\Users\USER\Downloads\CHG\old\cad	10/05/2021 5:40:08 PM	Mat bang dam san H2.dwg	1352512					TEXT P X		ByLayer	1.00000	ByLayer		ByLayer		0.00000		3873447	(0)	500.00000	0.00000	2782562.86233	-477291.92082	0.00000	0.00000	TTP-HelCon	DH2-X-17(700x2650)	1.00000																																				
1	Text				ByLayer			(0)	(0)	10/05/2021 5:46:19 PM	07/05/2021 9:35:31 PM	USER	C:\Users\USER\Downloads\CHG\old\cad	10/05/2021 5:40:08 PM	Mat bang dam san H2.dwg	1352512					TEXT P X		ByLayer	1.00000	ByLayer		ByLayer		0.00000		3873447	(0)	500.00000	0.00000	2803858.81173	-597145.65508	0.00000	0.00000	TTP-HelCon	7	1.00000																																				
1	Text				ByLayer			(0)	(0)	10/05/2021 5:46:19 PM	07/05/2021 9:35:31 PM	USER	C:\Users\USER\Downloads\CHG\old\cad	10/05/2021 5:40:08 PM	Mat bang dam san H2.dwg	1352512					TEXT P X		ByLayer	1.00000	ByLayer		ByLayer		0.00000		3873447	(0)	500.00000	0.00000	2805604.28569	-597145.65508	0.00000	0.00000	TTP-HelCon	7	1.00000																																				
1	Text				ByLayer			(0)	(0)	10/05/2021 5:46:19 PM	07/05/2021 9:35:31 PM	USER	C:\Users\USER\Downloads\CHG\old\cad	10/05/2021 5:40:08 PM	Mat bang dam san H2.dwg	1352512					TEXT P X		ByLayer	1.00000	ByLayer		ByLayer		0.00000		3873447	(0)	500.00000	0.00000	2715361.09075	-472992.28897	0.00000	0.00000	TTP-HelCon	DH2-X-17(700x2650)	1.00000																																				
1	Text				ByLayer			(0)	(0)	10/05/2021 5:46:19 PM	07/05/2021 9:35:31 PM	USER	C:\Users\USER\Downloads\CHG\old\cad	10/05/2021 5:40:08 PM	Mat bang dam san H2.dwg	1352512					TEXT P X		ByLayer	1.00000	ByLayer		ByLayer		0.00000		3873447	(0)	500.00000	0.00000	2782562.86233	-592492.75300	0.00000	0.00000	TTP-HelCon	DH2-X-17(700x2650)	1.00000																																				
1	Text				ByLayer			(0)	(0)	10/05/2021 5:46:19 PM	07/05/2021 9:35:31 PM	USER	C:\Users\USER\Downloads\CHG\old\cad	10/05/2021 5:40:08 PM	Mat bang dam san H2.dwg	1352512					TEXT P X		ByLayer	1.00000	ByLayer		ByLayer		0.00000		3873447	(0)	500.00000	0.00000	2782896.56391	-516492.75353	0.00000	0.00000	TTP-HelCon	DH2-X-17(700x2650)	1.00000																																				
